n_points_in       x_min       y_min       z_min       x_max       y_max       z_max      dx_out      dy_out      dz_out
       21822  1152.77000    71.07100     0.00000 25779.70000  9926.20000     1.00000     9.47609     9.47609     1.00000
x(m)        y(m)        z(m)        q_max(m^2/s)
 20397.30000  2724.38000     0.00000  1011.81260
 17440.70000  6363.19000     0.00000     0.00000
 24718.40000   374.30600     0.00000   910.23510
 21003.80000  9092.31000     0.00000     0.00000
 16985.90000  5680.92000     0.00000   940.65110
 20169.90000  9774.59000     0.00000     0.00000
 24718.40000  7424.52000     0.00000     0.00000
 21079.60000  8485.84000     0.00000     0.00000
 13195.50000  6893.85000     0.00000  1424.53710
  8419.50000  7879.37000     0.00000   896.30450
 20321.50000  4922.83000     0.00000  1217.38120
 23278.00000  4013.12000     0.00000  1830.00670
 20473.10000  2724.38000     0.00000   997.23390
 17516.60000  6363.19000     0.00000     0.00000
 24794.20000   374.30600     0.00000     0.00000
 21079.60000  9092.31000     0.00000     0.00000
 17061.70000  5680.92000     0.00000  1673.06620
 20245.70000  9774.59000     0.00000     0.00000
 24794.20000  7424.52000     0.00000     0.00000
 21155.40000  8485.84000     0.00000     0.00000
 13271.30000  6893.85000     0.00000  1545.33370
  8495.31000  7879.37000     0.00000   723.99010
 20397.30000  4922.83000     0.00000  1755.20910
 23353.80000  4013.12000     0.00000  1242.72830
 20548.90000  2724.38000     0.00000   961.22500
 17592.40000  6363.19000     0.00000     0.00000
 24870.00000   374.30600     0.00000     0.00000
 21155.40000  9092.31000     0.00000     0.00000
 17137.50000  5680.92000     0.00000  1672.87850
 20321.50000  9774.59000     0.00000     0.00000
 24870.00000  7424.52000     0.00000     0.00000
 21231.20000  8485.84000     0.00000     0.00000
 13347.10000  6893.85000     0.00000  1456.80270
  8571.12000  7879.37000     0.00000   768.62910
 20473.10000  4922.83000     0.00000   911.37330
 23429.60000  4013.12000     0.00000  1217.87370
 20624.70000  2724.38000     0.00000  1315.49720
 17668.20000  6363.19000     0.00000     0.00000
 24945.80000   374.30600     0.00000     0.00000
 21231.20000  9092.31000     0.00000     0.00000
 17213.30000  5680.92000     0.00000  1800.82280
 20397.30000  9774.59000     0.00000     0.00000
 24945.80000  7424.52000     0.00000     0.00000
 21307.00000  8485.84000     0.00000     0.00000
 13422.90000  6893.85000     0.00000  1464.91590
  8646.93000  7879.37000     0.00000  1287.25900
 20548.90000  4922.83000     0.00000  1811.11450
 23505.40000  4013.12000     0.00000  1368.53820
 20700.50000  2724.38000     0.00000  1334.72660
 17744.00000  6363.19000     0.00000     0.00000
 25021.60000   374.30600     0.00000     0.00000
 21307.00000  9092.31000     0.00000     0.00000
 17289.10000  5680.92000     0.00000   954.88610
 20473.10000  9774.59000     0.00000     0.00000
 25021.60000  7424.52000     0.00000     0.00000
 21382.80000  8485.84000     0.00000     0.00000
 13498.70000  6893.85000     0.00000  1047.78050
  8722.74000  7879.37000     0.00000   890.43350
 20624.70000  4922.83000     0.00000   905.51400
 23581.20000  4013.12000     0.00000  1364.19270
 20776.30000  2724.38000     0.00000  1032.19060
 17819.80000  6363.19000     0.00000     0.00000
 25097.40000   374.30600     0.00000   862.67940
 21382.80000  9092.31000     0.00000     0.00000
 17364.90000  5680.92000     0.00000  1363.14150
 20548.90000  9774.59000     0.00000     0.00000
 25097.40000  7424.52000     0.00000     0.00000
 21458.60000  8485.84000     0.00000     0.00000
 13574.50000  6893.85000     0.00000  1449.97750
  8798.55000  7879.37000     0.00000  1071.11570
 20700.50000  4922.83000     0.00000     0.00000
 23657.10000  4013.12000     0.00000  1816.39070
 20852.10000  2724.38000     0.00000  1032.19060
 17895.60000  6363.19000     0.00000     0.00000
 25173.20000   374.30600     0.00000  1725.59090
 21458.60000  9092.31000     0.00000     0.00000
 17440.70000  5680.92000     0.00000   946.23800
 20624.70000  9774.59000     0.00000     0.00000
 25173.20000  7424.52000     0.00000     0.00000
 21534.40000  8485.84000     0.00000     0.00000
 13650.30000  6893.85000     0.00000   756.47630
  8874.36000  7879.37000     0.00000  1190.07670
 20776.30000  4922.83000     0.00000     0.00000
 23732.90000  4013.12000     0.00000   906.05150
 20927.90000  2724.38000     0.00000   974.17550
 17971.40000  6363.19000     0.00000     0.00000
 23993.00000   407.02000     0.00000     0.00000
 21534.40000  9092.31000     0.00000     0.00000
 17516.60000  5680.92000     0.00000  1358.40200
 20700.50000  9774.59000     0.00000     0.00000
 25249.00000  7424.52000     0.00000     0.00000
 21610.20000  8485.84000     0.00000     0.00000
 13726.10000  6893.85000     0.00000  1479.12480
  8950.17000  7879.37000     0.00000  1170.34280
 20852.10000  4922.83000     0.00000     0.00000
 23808.70000  4013.12000     0.00000  1061.11800
 21003.80000  2724.38000     0.00000   973.47890
 18047.20000  6363.19000     0.00000     0.00000
 25249.00000   374.30600     0.00000  1249.82680
 21610.20000  9092.31000     0.00000     0.00000
 17592.40000  5680.92000     0.00000  1309.15940
 20776.30000  9774.59000     0.00000     0.00000
 25324.80000  7424.52000     0.00000     0.00000
 21686.00000  8485.84000     0.00000     0.00000
 13801.90000  6893.85000     0.00000   988.71540
  9025.97000  7879.37000     0.00000  1278.08860
 20927.90000  4922.83000     0.00000     0.00000
 23884.50000  4013.12000     0.00000  1061.11850
 21079.60000  2724.38000     0.00000   975.05880
 18123.00000  6363.19000     0.00000     0.00000
 25324.80000   374.30600     0.00000  1254.55330
 21686.00000  9092.31000     0.00000     0.00000
 17668.20000  5680.92000     0.00000  1090.04110
 20852.10000  9774.59000     0.00000     0.00000
 25400.70000  7424.52000     0.00000     0.00000
 21761.80000  8485.84000     0.00000     0.00000
 13877.70000  6893.85000     0.00000   756.45950
  9101.78000  7879.37000     0.00000  1348.15410
 21003.80000  4922.83000     0.00000  1728.67940
 23960.30000  4013.12000     0.00000  1061.13060
 21155.40000  2724.38000     0.00000  1089.60750
 18198.80000  6363.19000     0.00000     0.00000
 25400.70000   374.30600     0.00000  1021.08690
 21761.80000  9092.31000     0.00000     0.00000
 17744.00000  5680.92000     0.00000  1160.85730
 20927.90000  9774.59000     0.00000     0.00000
 25476.50000  7424.52000     0.00000     0.00000
 21837.60000  8485.84000     0.00000     0.00000
 13953.50000  6893.85000     0.00000   764.51600
  9177.59000  7879.37000     0.00000  1377.63100
 21079.60000  4922.83000     0.00000  1727.93580
 24036.10000  4013.12000     0.00000  1061.12740
 21231.20000  2724.38000     0.00000  1746.61890
 18274.60000  6363.19000     0.00000     0.00000
 25476.50000   374.30600     0.00000  1021.62010
 21837.60000  9092.31000     0.00000     0.00000
 17819.80000  5680.92000     0.00000  1735.79930
 21003.80000  9774.59000     0.00000     0.00000
 25552.30000  7424.52000     0.00000     0.00000
 21913.50000  8485.84000     0.00000     0.00000
 14029.30000  6893.85000     0.00000   766.94270
  9253.40000  7879.37000     0.00000  1831.59580
 21155.40000  4922.83000     0.00000  1299.55260
 24111.90000  4013.12000     0.00000   865.84840
 21307.00000  2724.38000     0.00000  1744.22190
 18350.40000  6363.19000     0.00000     0.00000
 25552.30000   374.30600     0.00000     0.00000
 21913.50000  9092.31000     0.00000     0.00000
 17895.60000  5680.92000     0.00000  1733.06850
 21079.60000  9774.59000     0.00000     0.00000
 25628.10000  7424.52000     0.00000     0.00000
 21989.30000  8485.84000     0.00000     0.00000
 14105.20000  6893.85000     0.00000     0.00000
  9329.21000  7879.37000     0.00000  1327.83950
 21231.20000  4922.83000     0.00000  1155.75340
 24187.70000  4013.12000     0.00000   865.85100
 21382.80000  2724.38000     0.00000  1718.46570
 18426.30000  6363.19000     0.00000     0.00000
 25628.10000   374.30600     0.00000     0.00000
 21989.30000  9092.31000     0.00000     0.00000
 17971.40000  5680.92000     0.00000   891.88440
 21155.40000  9774.59000     0.00000     0.00000
 25703.90000  7424.52000     0.00000     0.00000
 22065.10000  8485.84000     0.00000     0.00000
 14181.00000  6893.85000     0.00000     0.00000
  9405.02000  7879.37000     0.00000  1385.55550
 21307.00000  4922.83000     0.00000  1157.16050
 24263.50000  4013.12000     0.00000  1732.31350
 21458.60000  2724.38000     0.00000   980.37670
 18502.10000  6363.19000     0.00000     0.00000
 25703.90000   374.30600     0.00000     0.00000
 22065.10000  9092.31000     0.00000     0.00000
 18047.20000  5680.92000     0.00000     0.00000
 21231.20000  9774.59000     0.00000     0.00000
  3719.36000  6211.58000     0.00000     0.00000
 22140.90000  8485.84000     0.00000     0.00000
 14256.80000  6893.85000     0.00000     0.00000
  9480.83000  7879.37000     0.00000  1459.16980
 21382.80000  4922.83000     0.00000  1024.26570
 24339.30000  4013.12000     0.00000  1732.81680
 21534.40000  2724.38000     0.00000   980.67340
 18577.90000  6363.19000     0.00000     0.00000
 25779.70000   374.30600     0.00000     0.00000
 22140.90000  9092.31000     0.00000     0.00000
 18123.00000  5680.92000     0.00000     0.00000
 21307.00000  9774.59000     0.00000     0.00000
  3795.17000  6287.39000     0.00000     0.00000
 22216.70000  8485.84000     0.00000     0.00000
 14332.60000  6893.85000     0.00000     0.00000
  9556.64000  7879.37000     0.00000  1491.29790
 21458.60000  4922.83000     0.00000  1024.25110
 24415.10000  4013.12000     0.00000  1083.85570
 21610.20000  2724.38000     0.00000   980.88230
 18653.70000  6363.19000     0.00000     0.00000
 24066.50000   374.30600     0.00000     0.00000
 22216.70000  9092.31000     0.00000     0.00000
 18198.80000  5680.92000     0.00000     0.00000
 21382.80000  9774.59000     0.00000     0.00000
  3719.36000  6287.39000     0.00000     0.00000
 22292.50000  8485.84000     0.00000     0.00000
 14408.40000  6893.85000     0.00000     0.00000
  9632.44000  7879.37000     0.00000  1381.79590
 21534.40000  4922.83000     0.00000  1024.26230
 24491.00000  4013.12000     0.00000   867.77160
 21686.00000  2724.38000     0.00000   981.03190
 18729.50000  6363.19000     0.00000     0.00000
 24097.90000   360.31200     0.00000     0.00000
 22292.50000  9092.31000     0.00000     0.00000
 18274.60000  5680.92000     0.00000     0.00000
 21458.60000  9774.59000     0.00000     0.00000
  1156.37000  6135.77000     0.00000     0.00000
 22368.30000  8485.84000     0.00000     0.00000
 14484.20000  6893.85000     0.00000     0.00000
  9708.25000  7879.37000     0.00000  1612.48740
 21610.20000  4922.83000     0.00000  1024.25510
 24566.80000  4013.12000     0.00000   868.00340
 21761.80000  2724.38000     0.00000  1143.15770
 18805.30000  6363.19000     0.00000     0.00000
 24491.00000   298.49700     0.00000     0.00000
 22368.30000  9092.31000     0.00000     0.00000
 18350.40000  5680.92000     0.00000   844.23980
 21534.40000  9774.59000     0.00000     0.00000
  1293.49000  6059.96000     0.00000     0.00000
 22444.10000  8485.84000     0.00000     0.00000
 14560.00000  6893.85000     0.00000     0.00000
  9784.06000  7879.37000     0.00000  1506.77880
 21686.00000  4922.83000     0.00000     0.00000
 24642.60000  4013.12000     0.00000   868.00240
 21837.60000  2724.38000     0.00000  1284.27970
 18881.10000  6363.19000     0.00000     0.00000
 24566.80000   298.49700     0.00000     0.00000
 22444.10000  9092.31000     0.00000     0.00000
 18426.30000  5680.92000     0.00000  1693.00240
 21610.20000  9774.59000     0.00000     0.00000
  1369.29000  6135.77000     0.00000     0.00000
 22519.90000  8485.84000     0.00000     0.00000
 14635.80000  6893.85000     0.00000     0.00000
  9859.87000  7879.37000     0.00000  2194.72310
 21761.80000  4922.83000     0.00000     0.00000
 24718.40000  4013.12000     0.00000     0.00000
 21913.50000  2724.38000     0.00000  1140.73230
 18956.90000  6363.19000     0.00000     0.00000
 24642.60000   298.49700     0.00000     0.00000
 22519.90000  9092.31000     0.00000     0.00000
 18502.10000  5680.92000     0.00000  1692.12160
 21686.00000  9774.59000     0.00000     0.00000
 25779.70000  7424.52000     0.00000     0.00000
 22595.70000  8485.84000     0.00000     0.00000
 14711.60000  6893.85000     0.00000  1303.57580
  9935.68000  7879.37000     0.00000  1426.71610
 21837.60000  4922.83000     0.00000     0.00000
 24794.20000  4013.12000     0.00000     0.00000
 21989.30000  2724.38000     0.00000     0.00000
 19032.70000  6363.19000     0.00000     0.00000
 24718.40000   298.49700     0.00000   884.69010
 22595.70000  9092.31000     0.00000     0.00000
 18577.90000  5680.92000     0.00000  1134.58860
 21761.80000  9774.59000     0.00000     0.00000
  5022.01000  7362.60000     0.00000     0.00000
 22671.50000  8485.84000     0.00000     0.00000
 14787.40000  6893.85000     0.00000  1281.12960
 10011.50000  7879.37000     0.00000  1353.54690
 21913.50000  4922.83000     0.00000     0.00000
 24870.00000  4013.12000     0.00000  1024.21900
 22065.10000  2724.38000     0.00000     0.00000
 19108.50000  6363.19000     0.00000     0.00000
 24794.20000   298.49700     0.00000   904.33920
 22671.50000  9092.31000     0.00000     0.00000
 18653.70000  5680.92000     0.00000  1011.52580
 21837.60000  9774.59000     0.00000     0.00000
  5008.11000  7358.88000     0.00000     0.00000
 22747.40000  8485.84000     0.00000     0.00000
 14863.20000  6893.85000     0.00000  1260.03420
 10087.30000  7879.37000     0.00000  1437.87660
 21989.30000  4922.83000     0.00000     0.00000
 24945.80000  4013.12000     0.00000  1024.22680
 22140.90000  2724.38000     0.00000     0.00000
 19184.30000  6363.19000     0.00000     0.00000
 24870.00000   298.49700     0.00000   904.44110
 22747.40000  9092.31000     0.00000  1293.37500
 18729.50000  5680.92000     0.00000  1139.47850
 21913.50000  9774.59000     0.00000     0.00000
  5125.56000  7390.35000     0.00000     0.00000
 22823.20000  8485.84000     0.00000     0.00000
 14939.10000  6893.85000     0.00000  1282.37170
 10163.10000  7879.37000     0.00000  1470.70080
 22065.10000  4922.83000     0.00000     0.00000
 25021.60000  4013.12000     0.00000  1024.22800
 22216.70000  2724.38000     0.00000     0.00000
 19260.20000  6363.19000     0.00000     0.00000
 24945.80000   298.49700     0.00000     0.00000
 22823.20000  9092.31000     0.00000  1293.06810
 18805.30000  5680.92000     0.00000  1011.20200
 21989.30000  9774.59000     0.00000     0.00000
  5229.12000  7418.10000     0.00000     0.00000
 22899.00000  8485.84000     0.00000     0.00000
 15014.90000  6893.85000     0.00000  1196.30650
 10238.90000  7879.37000     0.00000  1451.52140
 22140.90000  4922.83000     0.00000     0.00000
 25097.40000  4013.12000     0.00000  1024.22750
 22292.50000  2724.38000     0.00000     0.00000
 19336.00000  6363.19000     0.00000     0.00000
 25021.60000   298.49700     0.00000     0.00000
 22899.00000  9092.31000     0.00000  2542.96480
 18881.10000  5680.92000     0.00000   858.13490
 22065.10000  9774.59000     0.00000     0.00000
  5311.35000  7348.71000     0.00000     0.00000
 22974.80000  8485.84000     0.00000     0.00000
 15090.70000  6893.85000     0.00000     0.00000
 10314.70000  7879.37000     0.00000   919.06880
 22216.70000  4922.83000     0.00000     0.00000
 25173.20000  4013.12000     0.00000  1024.22750
 22368.30000  2724.38000     0.00000     0.00000
 19411.80000  6363.19000     0.00000     0.00000
 25097.40000   298.49700     0.00000     0.00000
 22974.80000  9092.31000     0.00000  1285.57300
 18956.90000  5680.92000     0.00000   858.12630
 22140.90000  9774.59000     0.00000     0.00000
  5387.16000  7348.71000     0.00000     0.00000
 23050.60000  8485.84000     0.00000     0.00000
 15166.50000  6893.85000     0.00000     0.00000
 10390.50000  7879.37000     0.00000  1175.41740
 22292.50000  4922.83000     0.00000     0.00000
 25249.00000  4013.12000     0.00000     0.00000
 22444.10000  2724.38000     0.00000   861.83700
 19487.60000  6363.19000     0.00000     0.00000
 25173.20000   298.49700     0.00000     0.00000
 23050.60000  9092.31000     0.00000  1289.75150
 19032.70000  5680.92000     0.00000     0.00000
 22216.70000  9774.59000     0.00000     0.00000
  5462.97000  7348.71000     0.00000     0.00000
 23126.40000  8485.84000     0.00000     0.00000
 15242.30000  6893.85000     0.00000     0.00000
 10466.30000  7879.37000     0.00000   606.31560
 22368.30000  4922.83000     0.00000     0.00000
 25324.80000  4013.12000     0.00000     0.00000
 22519.90000  2724.38000     0.00000  1729.33700
 19563.40000  6363.19000     0.00000     0.00000
 25249.00000   298.49700     0.00000   866.24050
 23126.40000  9092.31000     0.00000     0.00000
 19108.50000  5680.92000     0.00000     0.00000
 22292.50000  9774.59000     0.00000     0.00000
  5538.77000  7348.71000     0.00000     0.00000
 23202.20000  8485.84000     0.00000     0.00000
 15318.10000  6893.85000     0.00000     0.00000
 10542.10000  7879.37000     0.00000     0.00000
 22444.10000  4922.83000     0.00000     0.00000
 25400.70000  4013.12000     0.00000     0.00000
 22595.70000  2724.38000     0.00000  1729.64920
 19639.20000  6363.19000     0.00000     0.00000
 25324.80000   298.49700     0.00000   865.90200
 23202.20000  9092.31000     0.00000     0.00000
 19184.30000  5680.92000     0.00000     0.00000
 22368.30000  9774.59000     0.00000     0.00000
  5614.58000  7348.71000     0.00000     0.00000
 23278.00000  8485.84000     0.00000     0.00000
 15393.90000  6893.85000     0.00000     0.00000
 10618.00000  7879.37000     0.00000     0.00000
 22519.90000  4922.83000     0.00000     0.00000
 25476.50000  4013.12000     0.00000     0.00000
 22671.50000  2724.38000     0.00000  1740.77250
 19715.00000  6363.19000     0.00000     0.00000
 24150.40000   336.95800     0.00000     0.00000
 23278.00000  9092.31000     0.00000     0.00000
 19260.20000  5680.92000     0.00000     0.00000
 22444.10000  9774.59000     0.00000     0.00000
  5842.01000  7348.71000     0.00000     0.00000
 23353.80000  8485.84000     0.00000     0.00000
 15469.70000  6893.85000     0.00000     0.00000
 10693.80000  7879.37000     0.00000     0.00000
 22595.70000  4922.83000     0.00000     0.00000
 25552.30000  4013.12000     0.00000     0.00000
 22747.40000  2724.38000     0.00000  1131.47300
 19790.80000  6363.19000     0.00000     0.00000
 25400.70000   298.49700     0.00000  1268.27030
 23353.80000  9092.31000     0.00000     0.00000
 19336.00000  5680.92000     0.00000     0.00000
 22519.90000  9774.59000     0.00000     0.00000
  5917.82000  7348.71000     0.00000     0.00000
 23429.60000  8485.84000     0.00000     0.00000
 15545.50000  6893.85000     0.00000     0.00000
 10769.60000  7879.37000     0.00000     0.00000
 22671.50000  4922.83000     0.00000     0.00000
 25628.10000  4013.12000     0.00000     0.00000
 22823.20000  2724.38000     0.00000  1131.47110
 19866.60000  6363.19000     0.00000     0.00000
 25476.50000   298.49700     0.00000  1394.00480
 23429.60000  9092.31000     0.00000     0.00000
 19411.80000  5680.92000     0.00000     0.00000
 22595.70000  9774.59000     0.00000     0.00000
  5993.63000  7348.71000     0.00000     0.00000
 23505.40000  8485.84000     0.00000     0.00000
 15621.30000  6893.85000     0.00000     0.00000
 10845.40000  7879.37000     0.00000     0.00000
 22747.40000  4922.83000     0.00000     0.00000
 25703.90000  4013.12000     0.00000     0.00000
 22899.00000  2724.38000     0.00000  1131.47020
 19942.40000  6363.19000     0.00000  1186.41500
 25552.30000   298.49700     0.00000  1021.12180
 23505.40000  9092.31000     0.00000     0.00000
 19487.60000  5680.92000     0.00000     0.00000
 22671.50000  9774.59000     0.00000     0.00000
  6069.44000  7348.71000     0.00000     0.00000
 23581.20000  8485.84000     0.00000     0.00000
 15697.10000  6893.85000     0.00000     0.00000
 10921.20000  7879.37000     0.00000     0.00000
 22823.20000  4922.83000     0.00000     0.00000
 25779.70000  4013.12000     0.00000     0.00000
 22974.80000  2724.38000     0.00000   923.10380
 20018.20000  6363.19000     0.00000  1186.63790
 25628.10000   298.49700     0.00000  1021.69510
 23581.20000  9092.31000     0.00000     0.00000
 19563.40000  5680.92000     0.00000     0.00000
 22747.40000  9774.59000     0.00000     0.00000
  6145.24000  7348.71000     0.00000     0.00000
 23657.10000  8485.84000     0.00000     0.00000
 15773.00000  6893.85000     0.00000     0.00000
 10997.00000  7879.37000     0.00000     0.00000
 22899.00000  4922.83000     0.00000   900.04320
 15893.60000  4013.12000     0.00000   765.38540
 23050.60000  2724.38000     0.00000   923.10030
 20094.00000  6363.19000     0.00000  1184.23750
 25703.90000   298.49700     0.00000     0.00000
 23657.10000  9092.31000     0.00000     0.00000
 19639.20000  5680.92000     0.00000   810.77960
 22823.20000  9774.59000     0.00000     0.00000
  6221.05000  7348.71000     0.00000     0.00000
 23732.90000  8485.84000     0.00000     0.00000
 15848.80000  6893.85000     0.00000     0.00000
 11072.80000  7879.37000     0.00000     0.00000
 22974.80000  4922.83000     0.00000   900.04960
 15915.00000  4003.57000     0.00000   766.81400
 23126.40000  2724.38000     0.00000   923.10530
 20169.90000  6363.19000     0.00000  1184.73510
 25779.70000   298.49700     0.00000     0.00000
 23732.90000  9092.31000     0.00000     0.00000
 19715.00000  5680.92000     0.00000   824.54570
 22899.00000  9774.59000     0.00000     0.00000
  6296.86000  7348.71000     0.00000     0.00000
 23808.70000  8485.84000     0.00000     0.00000
 15924.60000  6893.85000     0.00000     0.00000
 11148.60000  7879.37000     0.00000     0.00000
 23050.60000  4922.83000     0.00000   900.04510
 16379.40000  3937.31000     0.00000   978.38320
 23202.20000  2724.38000     0.00000   871.65300
 20245.70000  6363.19000     0.00000  1182.60780
 24236.80000   298.49700     0.00000     0.00000
 23808.70000  9092.31000     0.00000     0.00000
 19790.80000  5680.92000     0.00000  1646.73600
 22974.80000  9774.59000     0.00000     0.00000
  6372.67000  7348.71000     0.00000     0.00000
 23884.50000  8485.84000     0.00000     0.00000
 16000.40000  6893.85000     0.00000     0.00000
 11224.40000  7879.37000     0.00000     0.00000
 23126.40000  4922.83000     0.00000     0.00000
 16455.20000  3937.31000     0.00000  1713.71550
 23278.00000  2724.38000     0.00000   872.54190
 20321.50000  6363.19000     0.00000  1184.48990
 24255.30000   290.24900     0.00000     0.00000
 23884.50000  9092.31000     0.00000     0.00000
 19866.60000  5680.92000     0.00000   831.56480
 23050.60000  9774.59000     0.00000     0.00000
  6448.48000  7348.71000     0.00000     0.00000
 23960.30000  8485.84000     0.00000     0.00000
 16076.20000  6893.85000     0.00000     0.00000
 11300.20000  7879.37000     0.00000     0.00000
 23202.20000  4922.83000     0.00000     0.00000
 16531.00000  3937.31000     0.00000  1732.84280
 23353.80000  2724.38000     0.00000   860.16870
 20397.30000  6363.19000     0.00000  1182.94590
 24718.40000   222.68800     0.00000     0.00000
 23960.30000  9092.31000     0.00000     0.00000
 19942.40000  5680.92000     0.00000   827.00400
 23126.40000  9774.59000     0.00000     0.00000
  6524.29000  7348.71000     0.00000   374.24910
 24036.10000  8485.84000     0.00000     0.00000
 16152.00000  6893.85000     0.00000     0.00000
 11376.00000  7879.37000     0.00000     0.00000
 23278.00000  4922.83000     0.00000     0.00000
 16606.80000  3937.31000     0.00000  1929.79970
 23429.60000  2724.38000     0.00000   748.06840
 20473.10000  6363.19000     0.00000     0.00000
 24794.20000   222.68800     0.00000     0.00000
 24036.10000  9092.31000     0.00000     0.00000
 20018.20000  5680.92000     0.00000   825.61090
 23202.20000  9774.59000     0.00000     0.00000
  6600.10000  7348.71000     0.00000   916.52970
 24111.90000  8485.84000     0.00000     0.00000
 16227.80000  6893.85000     0.00000     0.00000
 11451.90000  7879.37000     0.00000     0.00000
 23353.80000  4922.83000     0.00000     0.00000
 16682.70000  3937.31000     0.00000  1917.77390
 23505.40000  2724.38000     0.00000   782.96550
 20548.90000  6363.19000     0.00000     0.00000
 24870.00000   222.68800     0.00000   883.53020
 24111.90000  9092.31000     0.00000     0.00000
 20094.00000  5680.92000     0.00000   830.28870
 23278.00000  9774.59000     0.00000     0.00000
  6675.90000  7348.71000     0.00000   974.52780
 24187.70000  8485.84000     0.00000     0.00000
 16303.60000  6893.85000     0.00000     0.00000
 11527.70000  7879.37000     0.00000     0.00000
 23429.60000  4922.83000     0.00000     0.00000
 16758.50000  3937.31000     0.00000  1929.61120
 23581.20000  2724.38000     0.00000   930.94230
 20624.70000  6363.19000     0.00000     0.00000
 24945.80000   222.68800     0.00000   897.17920
 24187.70000  9092.31000     0.00000     0.00000
 20169.90000  5680.92000     0.00000   829.95960
 23353.80000  9774.59000     0.00000     0.00000
  6751.71000  7348.71000     0.00000  1100.72360
 24263.50000  8485.84000     0.00000     0.00000
 16379.40000  6893.85000     0.00000     0.00000
 11603.50000  7879.37000     0.00000     0.00000
 23505.40000  4922.83000     0.00000     0.00000
 16834.30000  3937.31000     0.00000  1894.20280
 23657.10000  2724.38000     0.00000   930.98270
 20700.50000  6363.19000     0.00000     0.00000
 25021.60000   222.68800     0.00000   890.10770
 24263.50000  9092.31000     0.00000     0.00000
 20245.70000  5680.92000     0.00000   835.49640
 23429.60000  9774.59000     0.00000     0.00000
  6827.52000  7348.71000     0.00000  1059.95870
 24339.30000  8485.84000     0.00000     0.00000
 16455.20000  6893.85000     0.00000  1175.61110
 11679.30000  7879.37000     0.00000     0.00000
 23581.20000  4922.83000     0.00000     0.00000
 16910.10000  3937.31000     0.00000  1304.77090
 23732.90000  2724.38000     0.00000   931.00660
 20776.30000  6363.19000     0.00000     0.00000
 25097.40000   222.68800     0.00000     0.00000
 24339.30000  9092.31000     0.00000     0.00000
 20321.50000  5680.92000     0.00000   836.41670
 23505.40000  9774.59000     0.00000     0.00000
  6903.33000  7348.71000     0.00000   762.12630
 24415.10000  8485.84000     0.00000     0.00000
 16531.00000  6893.85000     0.00000  1179.91160
 11755.10000  7879.37000     0.00000     0.00000
 23657.10000  4922.83000     0.00000     0.00000
 16985.90000  3937.31000     0.00000  1261.72160
 23808.70000  2724.38000     0.00000   926.34320
 20852.10000  6363.19000     0.00000     0.00000
 25173.20000   222.68800     0.00000     0.00000
 24415.10000  9092.31000     0.00000     0.00000
 20397.30000  5680.92000     0.00000   836.41420
 23581.20000  9774.59000     0.00000     0.00000
  6979.14000  7348.71000     0.00000   972.94760
 24491.00000  8485.84000     0.00000     0.00000
 16606.80000  6893.85000     0.00000  1179.04900
 11830.90000  7879.37000     0.00000     0.00000
 23732.90000  4922.83000     0.00000     0.00000
 17061.70000  3937.31000     0.00000  1736.05270
 23884.50000  2724.38000     0.00000   921.65600
 20927.90000  6363.19000     0.00000     0.00000
 25249.00000   222.68800     0.00000     0.00000
 24491.00000  9092.31000     0.00000     0.00000
 20473.10000  5680.92000     0.00000     0.00000
 23657.10000  9774.59000     0.00000     0.00000
  7054.95000  7348.71000     0.00000   972.00450
 24566.80000  8485.84000     0.00000     0.00000
 16682.70000  6893.85000     0.00000  1178.07620
 11906.70000  7879.37000     0.00000     0.00000
 23808.70000  4922.83000     0.00000     0.00000
 17137.50000  3937.31000     0.00000  1749.52320
 23960.30000  2724.38000     0.00000  1319.58610
 21003.80000  6363.19000     0.00000     0.00000
 25324.80000   222.68800     0.00000     0.00000
 24566.80000  9092.31000     0.00000     0.00000
 20548.90000  5680.92000     0.00000     0.00000
 23732.90000  9774.59000     0.00000     0.00000
  7130.76000  7348.71000     0.00000   956.65770
 24642.60000  8485.84000     0.00000     0.00000
 16758.50000  6893.85000     0.00000  1179.57180
 11982.50000  7879.37000     0.00000     0.00000
 23884.50000  4922.83000     0.00000     0.00000
 17213.30000  3937.31000     0.00000  1332.98360
 24036.10000  2724.38000     0.00000  1759.71950
 21079.60000  6363.19000     0.00000     0.00000
 25400.70000   222.68800     0.00000   866.94270
 24642.60000  9092.31000     0.00000     0.00000
 20624.70000  5680.92000     0.00000     0.00000
 23808.70000  9774.59000     0.00000     0.00000
  7206.57000  7348.71000     0.00000     0.00000
 24718.40000  8485.84000     0.00000     0.00000
 16834.30000  6893.85000     0.00000  1177.68770
 12058.30000  7879.37000     0.00000     0.00000
 23960.30000  4922.83000     0.00000     0.00000
 17289.10000  3937.31000     0.00000  1277.83170
 24111.90000  2724.38000     0.00000  1751.04540
 21155.40000  6363.19000     0.00000     0.00000
 24307.70000   266.89500     0.00000     0.00000
 24718.40000  9092.31000     0.00000     0.00000
 20700.50000  5680.92000     0.00000     0.00000
 23884.50000  9774.59000     0.00000     0.00000
  7282.37000  7348.71000     0.00000     0.00000
 24794.20000  8485.84000     0.00000     0.00000
 16910.10000  6893.85000     0.00000  1176.38000
 12134.10000  7879.37000     0.00000     0.00000
 24036.10000  4922.83000     0.00000     0.00000
